[12:18:21] [User Authenticator #5/INFO]: UUID of player josephpalmercouk is 87dea0fb-d2fb-4a3e-b941-9c7be77a13a2
[12:18:21] [Server thread/INFO]: josephpalmercouk joined the game
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:30] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:30] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:30] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:30] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:30] [Server thread/INFO]: josephpalmercouk issued server command: /tp -1298 53 -101
[12:25:30] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to -1297.500000, 53.000000, -100.500000]
[12:25:39] [Server thread/INFO]: josephpalmercouk issued server command: /tp -955 97 -1146
[12:25:39] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to -954.500000, 97.000000, -1145.500000]
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:25:39] [Server thread/WARN]: josephpalmercouk moved too quickly! 329.8272169859274,41.38734104270387,-1049.4271938546246
[12:26:38] [Server thread/INFO]: josephpalmercouk issued server command: /tp 1105 33 928
[12:26:38] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to 1105.500000, 33.000000, 928.500000]
[12:26:38] [Server thread/WARN]: josephpalmercouk moved too quickly! 2054.5206206952034,-85.19735711070115,2197.118794022513
[12:26:38] [Server thread/WARN]: josephpalmercouk moved too quickly! 2054.5206206952034,-85.19735711070115,2197.118794022513
[12:27:25] [Server thread/INFO]: josephpalmercouk issued server command: /tp 1105 33 928
[12:27:25] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to 1105.500000, 33.000000, 928.500000]
[12:27:25] [Server thread/WARN]: josephpalmercouk moved too quickly! 60.56376407912967,9.657913076841126,60.620196044472436
[12:27:25] [Server thread/WARN]: josephpalmercouk moved too quickly! 60.56376407912967,9.657913076841126,60.620196044472436
[12:27:36] [Server thread/INFO]: josephpalmercouk issued server command: /tp 1326 69 1498
[12:27:36] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to 1326.500000, 69.000000, 1498.500000]
[12:29:17] [Server thread/INFO]: josephpalmercouk issued server command: /tp 3000 69 1853
[12:29:17] [Server thread/INFO]: [josephpalmercouk: Teleported josephpalmercouk to 3000.500000, 69.000000, 1853.500000]
[12:29:17] [Server thread/WARN]: josephpalmercouk moved too quickly! 1600.9249157442669,24.117792793969052,350.7942896238367
[12:30:09] [Server thread/INFO]: josephpalmercouk lost connection: Disconnected
[12:30:09] [Server thread/INFO]: josephpalmercouk left the game
[12:30:34] [Server thread/INFO]: Saving the game (this may take a moment!)
[12:30:34] [Server thread/INFO]: Saved the game
[12:30:40] [Server thread/INFO]: Stopping the server
[12:30:40] [Server thread/INFO]: Stopping server
[12:30:40] [Server thread/INFO]: [FastAsyncWorldEdit] Disabling FastAsyncWorldEdit v2.7.1-SNAPSHOT-547;a088e6a
[12:30:40] [Server thread/INFO]: Unregistering com.sk89q.worldedit.bukkit.BukkitServerInterface from WorldEdit
[12:30:40] [Server thread/INFO]: Saving players
[12:30:40] [Server thread/INFO]: Saving worlds
[12:30:40] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Waiting 60s for chunk system to halt for world 'world'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Halted chunk system for world 'world'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Saving all chunkholders for world 'world'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Saved 0 block chunks, 36 entity chunks, 0 poi chunks in world 'world' in 0.01s
[12:30:40] [Server thread/INFO]: ThreadedAnvilChunkStorage (world): All chunks are saved
[12:30:40] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world_the_end]'/minecraft:the_end
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Waiting 60s for chunk system to halt for world 'world_the_end'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Halted chunk system for world 'world_the_end'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Saving all chunkholders for world 'world_the_end'
[12:30:40] [Server thread/INFO]: [ChunkHolderManager] Saved 10 block chunks, 10 entity chunks, 0 poi chunks in world 'world_the_end' in 0.01s
[12:30:40] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[12:30:40] [Server thread/INFO]: ThreadedAnvilChunkStorage: All dimensions are saved
[12:30:40] [Server thread/INFO]: Flushing Chunk IO
[12:30:40] [Server thread/INFO]: Closing Thread Pool
[12:30:40] [Server thread/INFO]: Closing Server
